seed;step;episode;run;hypervolume;PFcardinality;plan_lengths;computation_time
2;166000;8758;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];71.31464694700117
2;168000;8845;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];72.38263052699767
2;170000;8935;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];73.42281370399724
2;172000;9022;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];74.46076258899848
2;174000;9116;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];75.49142683300306
2;176000;9206;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];76.5676668369997
2;178000;9292;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];77.65302584200253
2;180000;9386;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];78.74199268300436
2;182000;9471;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];79.82663510100247
2;184000;9559;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];80.93954219800071
2;186000;9653;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];82.05055272699974
2;188000;9749;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];83.11344476600061
2;190000;9840;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];84.17736935499852
